0.22491,1
-0.37329,0
-0.10571,0
-0.21732,1
-0.060527,1
0.17091,1
0.34216,0
0.22715,0
0.0041676,1
-0.065161,0
0.012375,1
-0.17994,1
-0.029204,1
0.24058,1
-0.032569,1
0.054693,1
0.51576,1
0.4259,0
-0.0031237,0
0.1715,1
-0.47536,0
-0.26499,0
-0.30167,1
-0.1189,1
0.30023,1
0.1469,0
0.13129,1
0.20946,0
0.13529,1
0.06128,1
0.016567,1
-0.040121,0
-0.1051,1
0.03207,0
0.05419,1
0.0105,1
0.050497,1
-0.18365,0
-0.096678,1
-0.5456,0
0.053611,1
-0.10824,0
-0.40926,0
0.082061,1
0.58177,1
0.44934,1
-0.040876,0
-0.58126,0
0.26485,0
-0.35717,1
-0.072913,1
0.26849,1
0.13969,1
0.21416,1
-0.094557,0
-0.51381,0
0.099427,1
0.13436,1
-0.038301,1
-0.068622,0
-0.43505,1
-0.15417,0
0.15347,1
0.40283,1
-0.33835,1
0.20539,0
-0.1171,1
-0.097896,1
0.31878,0
0.30908,1
-0.007385,0
-0.02982,1
-0.33665,1
0.050875,1
0.18678,1
0.24422,0
0.2793,1
-0.090824,0
-0.098626,0
-0.085749,0
-0.43647,0
0.27946,0
0.020136,0
0.17822,1
0.043349,1
0.25624,1
0.51044,1
0.14068,0
-0.054219,1
0.40063,1
0.28704,1
0.34853,0
0.0019236,1
0.24367,1
0.28202,1
0.13574,1
-0.080437,1
0.17668,1
-0.062787,0
0.15873,1
-0.15209,0
0.083696,0
0.22138,0
0.0030792,1
0.20791,0
-0.14876,1
0.78423,0
-0.3043,1
-0.086935,0
-0.16364,1
0.040746,0
0.39621,1
0.34677,0
0.12182,1
0.32549,1
-0.074107,1
0.19888,1
-0.041062,1
0.23366,1
-0.071365,1
0.06203,1
0.073417,1
-0.29351,0
0.11127,1
0.13618,0
0.20301,1
0.41841,1
0.92745,1
-0.56641,0
-0.22957,0
0.029435,0
0.16803,1
-0.24127,1
-0.2788,1
0.28033,0
-0.033608,1
-0.035798,1
-0.030755,1
0.10768,1
-0.42611,1
0.043229,1
-0.28708,1
0.50193,1
0.32654,1
0.17469,1
0.0033291,1
-0.32683,1
0.50963,1
-0.23716,1
-0.35862,1
-0.084926,0
0.17308,1
-0.49974,1
-0.15341,0
-0.1811,1
0.04239,1
-0.43439,1
-0.065644,1
-0.097307,0
0.28528,1
0.093432,1
-0.046213,0
-0.30084,1
0.50442,1
-0.025211,1
0.15069,0
0.045814,0
-0.16608,1
-0.20639,1
0.73396,1
-0.21448,1
0.13171,0
-0.0056343,0
-0.037336,1
0.14869,1
0.22519,0
-0.31219,0
0.35165,1
0.023058,1
0.15957,1
-0.42615,0
0.18248,1
0.19545,0
0.18582,1
-0.16628,0
0.12304,0
-0.23493,1
-0.1221,0
0.2288,1
0.30521,1
0.85635,1
-0.24628,0
0.031272,1
-0.0038886,1
-0.62872,0
-0.41355,0
0.19525,1
0.087552,1
-0.44024,1
-0.21861,0
-0.0062856,0
0.066819,1
-0.47513,1
0.11421,1
0.12785,1
-0.36452,1
0.18093,0
0.24837,1
-0.13883,1
0.1639,1
0.19717,0
-0.16548,1
-0.2138,1
0.087134,0
0.19385,1
0.28461,1
-0.052538,1
0.074947,1
-0.30175,1
-0.022683,0
0.11651,1
0.78478,0
0.21718,0
-0.062076,0
0.32791,1
0.69014,1
-0.13857,1
0.27723,1
0.0013168,0
-0.27126,1
-0.23886,0
0.24926,0
0.39292,1
-0.098748,1
-0.12487,1
0.23359,1
0.3166,1
0.27139,1
-0.3146,1
0.19087,1
-0.13131,1
-0.2333,1
-0.21719,0
0.20603,1
0.19218,1
-0.21172,0
0.4254,0
0.112,1
-0.062547,1
0.045105,1
-0.34115,0
-0.15422,0
-0.33211,1
0.28526,1
0.22116,0
-0.0035488,0
0.54658,1
-0.072254,1
0.071807,0
0.3097,1
-0.27011,1
0.15491,1
-0.28298,1
0.24236,1
-0.26105,1
-0.042147,1
0.11751,0
0.31493,1
0.27961,1
0.29837,1
-0.048212,1
-0.26567,1
-0.23351,1
-0.043762,1
0.30321,1
-0.39576,0
-0.54897,1
0.36093,1
-0.27843,1
0.13062,1
0.35696,1
0.32881,1
-0.15152,1
0.23614,0
-0.26245,1
0.23228,1
0.032607,1
-0.14352,1
-0.098087,1
-0.012947,1
0.14707,1
-0.021293,1
0.26098,1
-0.12252,1
-0.46693,0
0.41217,1
0.052525,1
0.06111,1
0.051559,1
0.0045048,0
-0.020953,1
-0.46296,1
0.0083008,1
0.22137,1
0.33067,1
-0.36206,0
-0.0098206,1
0.31679,1
0.23659,1
-0.26073,1
-0.039328,1
-0.14243,0
0.14989,1
0.31566,1
0.062625,1
0.062967,1
0.58582,1
-0.45696,0
0.30912,1
-0.044665,1
0.049311,1
0.11818,1
0.003465,0
-0.28032,0
-0.45452,1
0.15901,0
0.12718,0
0.12211,1
-0.09666,1
-0.033736,1
0.032892,1
0.13765,1
0.10005,1
-0.036054,1
-0.29893,1
0.18847,0
0.46474,1
-0.49237,0
-0.37251,1
-0.30234,1
0.13811,1
0.073185,1
0.041943,1
-0.13827,1
-0.45847,1
-0.42181,1
0.047254,1
-0.25944,1
-0.0092355,1
-0.27656,0
-0.10488,1
-0.028626,1
0.1499,1
0.31485,1
0.14263,1
0.42561,1
0.52909,1
-0.35579,1
0.18944,1
0.017373,1
0.23225,1
0.29794,1
0.147,1
-0.3467,1
-0.10776,1
0.088188,0
0.17186,1
-0.017872,1
-0.055463,1
-0.17609,0
0.20369,0
0.11424,0
0.076297,1
0.51709,0
0.6443,0
0.29803,1
0.26538,1
0.22398,1
0.28708,0
-0.28239,1
0.49558,1
0.15388,1
-0.31024,1
0.025703,0
0.14452,1
0.070657,1
0.093979,1
0.20706,0
0.1099,1
0.29203,1
0.37182,1
0.11136,1
-0.012704,1
0.21898,1
-0.31315,0
0.19901,1
0.20877,0
-0.11824,1
0.40574,1
0.3596,1
-0.01007,0
0.43816,0
0.34242,1
-0.31987,1
0.18601,1
-0.4178,1
-0.17684,1
-0.064731,1
0.11753,1
0.48023,1
0.070436,0
-0.086537,0
0.071343,1
-0.19717,0
-0.10746,0
-0.29287,1
0.46078,0
-0.15471,1
0.069339,1
-0.56358,0
0.29564,1
0.28098,1
-0.037521,1
-0.33305,1
-0.21688,1
0.15509,0
-0.22516,0
-0.47102,0
0.0034086,1
0.24769,1
0.46073,0
-0.29579,0
0.33968,1
0.2882,0
-0.47101,0
0.32156,1
-0.3073,1
-0.2253,1
0.24339,1
-0.25236,1
0.40118,1
0.26272,1
-0.010592,1
-0.15217,1
-0.37259,0
-0.27055,1
-0.088654,1
-0.37268,1
0.14574,0
-0.024075,1
0.17368,1
-0.0048091,1
-0.16621,0
-0.05044,1
0.070112,0
-0.11362,1
0.28179,1
-0.25852,1
-0.34887,1
0.026382,1
0.30032,1
0.033541,1
0.37056,1
-0.21862,1
0.19763,1
0.35118,1
-0.085865,1
-0.37543,1
0.33513,1
0.17648,1
0.33399,1
0.071512,1
0.26823,1
0.086533,0
-0.11149,1
0.21418,1
0.068465,0
0.64932,1
0.18913,1
0.17103,1
-0.10882,1
0.25779,1
0.0084579,1
0.16306,1
2.967e-06,1
0.056785,1
0.16631,1
0.43918,1
0.72622,0
0.29601,1
-0.028709,1
-0.22842,1
-0.016977,1
0.12705,1
-0.024471,1
0.30297,1
-0.19196,0
-0.25002,1
-0.085254,0
0.13688,1
0.098954,1
0.29414,1
-0.16445,1
0.15003,1
0.21428,1
-0.28603,1
0.20535,1
-0.034065,0
0.71928,1
0.28649,0
0.0432,1
-0.11804,1
-0.19451,0
-0.23511,0
-0.16086,1
-0.19594,0
-0.033452,0
0.1744,1
-0.37797,1
-0.28011,1
0.37653,0
0.4614,1
0.31159,1
0.12523,1
0.33449,0
0.23512,1
0.4519,1
-0.035138,1
0.38984,1
-0.14249,1
0.0065819,0
-0.010658,1
0.32567,1
-0.22683,1
0.29869,1
-0.084799,1
-0.2384,0
-0.12306,1
0.49092,1
-0.30647,0
-0.18373,1
0.13237,1
-0.13169,1
0.34344,1
-0.10168,1
-0.078933,1
0.26324,1
0.43486,1
0.0063218,1
-0.054318,1
0.16721,1
0.01215,1
-0.013429,1
-0.29278,1
-0.15056,1
-0.05808,1
0.27384,1
0.016318,0
0.40191,1
-0.023862,1
-0.3635,1
0.4307,1
-0.018173,1
-0.010485,1
0.26377,1
0.11891,1
0.11164,0
0.4578,1
0.083292,1
0.25386,1
0.22151,1
0.085447,1
-0.035928,1
0.041966,1
-0.3756,1
-0.035897,0
-0.20699,1
-0.0061507,0
-0.010201,1
0.45803,1
-0.34703,0
0.30625,0
0.0098796,0
-0.16499,1
0.41345,0
-0.36615,0
0.12447,1
-0.1478,1
0.15198,1
0.60339,1
0.22532,1
0.1849,1
0.0146,1
0.11349,1
0.19056,1
-0.20459,1
0.24979,1
-0.31826,0
-0.016323,1
-0.04862,1
0.3383,1
-0.23552,0
0.24826,1
0.25074,0
0.04405,1
0.19596,1
0.083516,1
0.51302,0
0.10565,1
0.0047413,1
0.029933,1
-0.00058692,1
-0.10565,1
-0.48955,0
0.0065089,0
-0.12091,0
0.61377,1
0.057428,1
-0.47447,1
-0.066742,1
-0.16296,1
-0.095502,1
0.025292,1
-0.058444,0
-0.08622,1
-0.6406,1
-0.11823,0
-0.15929,0
0.030091,1
-0.054842,1
0.22108,1
-0.019487,1
0.25749,1
0.53299,1
-0.0099636,1
-0.119,1
0.014322,0
-0.075326,1
0.31104,1
0.0518,1
-0.15621,0
-0.17546,1
-0.026599,1
-0.087673,1
0.081917,1
-0.028398,1
-0.099377,1
0.012757,1
0.1857,1
0.25461,1
0.24234,1
0.27712,1
0.24079,1
-0.039856,1
-0.22674,1
-0.33126,0
0.39517,0
0.025389,0
0.15023,0
0.024685,1
0.32287,1
-0.20201,0
-0.20991,0
0.12059,0
0.1422,1
-0.48373,1
-0.11787,1
-0.2632,0
0.077349,1
-0.020067,1
0.10246,1
-0.22055,1
-0.064956,0
-0.006647,0
0.19141,1
-0.38549,1
-0.33054,0
0.24428,1
0.041248,0
0.10862,1
-0.34191,0
0.57205,1
-0.2542,0
0.15365,1
0.42719,1
0.16013,1
0.3119,1
0.13027,0
0.10712,1
0.14655,1
-0.096246,1
0.31039,1
0.61272,1
0.33097,0
-0.08373,1
0.1091,1
-0.44862,0
0.12411,1
-0.20524,0
0.051618,0
0.47197,1
-0.40569,0
-0.35127,0
-0.12126,1
0.19246,1
0.27308,1
0.29364,0
-0.00027773,1
0.35927,1
0.1325,1
-0.0067244,1
0.29522,1
0.25794,0
0.010648,1
-0.030025,0
-0.3277,0
0.0055311,1
-0.0075849,0
-0.15216,0
-0.10772,1
0.41268,0
0.56049,0
-0.37352,1
0.01992,0
0.35006,0
-0.046838,1
-0.32616,1
-0.15879,1
-0.13351,1
-0.30205,1
-0.044599,1
0.44133,1
-0.07195,0
0.26822,1
-0.048283,1
0.2066,1
-0.035854,1
0.13531,0
0.35451,1
-0.11187,0
-0.013919,1
-0.34776,0
-0.076492,1
-0.10193,1
0.13768,0
-0.47124,1
-0.62491,1
0.4235,0
0.12011,1
-0.22769,0
-0.026358,1
0.10817,0
-0.078474,1
0.066444,0
-0.31331,0
-0.041106,1
0.21142,1
-0.0023858,0
0.2446,0
0.30084,1
-0.030656,0
0.023982,1
-0.00061542,1
-0.16067,0
-0.47446,1
-0.087966,1
0.53032,1
-0.46426,1
-0.34388,1
0.0060654,0
0.29774,1
0.08951,1
-0.23466,1
-0.17768,1
0.055218,1
0.05008,1
-0.059269,0
-0.023853,0
-0.12528,0
-0.17361,0
0.082183,1
-0.003654,0
0.15258,0
0.47329,1
0.30422,1
-0.25474,1
-0.072681,1
-0.10482,1
0.31849,1
0.12458,1
0.040378,1
0.35339,1
0.28342,1
-0.11127,1
0.2777,1
0.010686,0
0.050818,0
0.02818,1
-0.06289,1
0.35455,1
-0.15048,0
0.18208,0
-0.082136,1
-0.12799,1
0.65378,0
-0.18057,0
-0.0612,0
0.46675,1
0.55,1
0.032534,0
-0.25152,0
-0.14106,1
-0.33849,1
0.32868,1
0.085137,1
0.31467,1
0.27921,1
0.06821,1
-0.33454,1
-0.14016,0
-0.29561,1
-0.12782,1
0.017758,0
0.3668,0
-0.081465,1
0.22499,1
-0.11879,0
-0.19057,0
0.77698,1
-0.061947,1
-0.30949,1
0.1312,1
0.064718,1
-0.062545,1
-0.33436,1
0.52214,1
-0.31348,0
0.063833,0
0.10628,1
-0.17335,1
-0.084844,0
0.1899,1
-0.027446,0
0.42126,1
0.0042156,1
0.62243,1
0.16536,1
-0.11305,1
0.29367,1
0.37626,1
-0.16737,1
-0.27002,1
0.31702,1
0.040433,1
0.33065,1
-0.28585,1
0.11054,1
-0.65369,1
0.068469,1
-0.14349,1
-0.059225,1
-0.098481,0
-0.37158,1
0.23456,1
-0.11601,1
-0.21841,1
0.26712,0
0.31518,0
-0.17837,1
-0.086658,1
-0.27881,1
0.34767,1
0.1155,1
0.1963,1
-0.16235,1
0.10455,1
-0.16771,0
-0.10764,0
-0.059522,1
-0.3233,1
0.51589,1
-0.32338,1
0.24432,1
0.0078953,0
-0.097487,0
0.30594,1
0.51424,1
-0.17695,1
0.063905,1
-0.1586,0
0.11274,1
0.47077,0
0.07652,1
0.91613,1
0.21638,1
0.012891,1
0.41848,0
0.018137,1
0.20342,0
0.089954,1
-0.016139,1
-0.17923,1
-0.029947,1
0.63629,1
0.0017629,0
0.43829,1
0.46075,1
0.24192,1
0.57834,1
-0.29633,0
0.082308,1
-0.078102,0
-0.16992,0
0.045231,0
0.48874,1
-0.13879,0
0.3674,1
0.027035,1
0.077027,1
-0.079954,1
0.044922,0
0.18094,1
-0.060869,1
-0.014168,0
-0.22558,1
0.023511,1
-0.12605,0
0.16427,1
0.80369,0
0.20891,1
0.12518,1
-0.059615,1
0.41247,1
0.30347,1
0.087307,0
-0.052441,1
-0.099803,1
0.090816,1
-0.31764,1
-0.29622,0
0.12868,1
-0.026747,1
-0.003864,1
0.80513,1
0.091824,1
-0.37718,1
-0.0097405,0
-0.20532,0
0.17201,1
-0.76806,1
0.10662,1
0.03205,1
-0.57318,1
-0.092183,0
-0.1402,1
0.12541,1
0.27527,1
-0.060265,1
0.3594,0
0.17865,1
0.03268,1
0.41633,1
-0.13892,1
-0.24804,1
0.061325,1
0.13973,1
-0.25757,0
-0.23955,0
-0.19844,0
0.22013,0
-0.20854,0
-0.10467,1
-0.19607,1
0.5318,1
-0.16134,1
-0.085308,1
-0.23548,1
0.045734,0
-0.07834,1
0.085112,1
0.073423,1
-0.016675,1
0.73904,1
-0.01336,1
0.13082,0
-0.36721,1
0.10462,1
-0.4163,0
0.014536,1
0.26759,1
0.26161,1
0.2656,0
-0.28014,1
-0.23478,1
-0.5867,1
-0.8299,1
-0.20206,1
0.29045,0
0.36818,0
-0.093446,1
-0.067538,1
0.0068842,1
0.089416,0
-0.26842,1
0.21545,0
0.0024645,0
-0.15954,1
-0.0035258,1
0.11348,1
0.12324,0
0.13321,0
-0.09156,0
0.43302,1
0.4755,1
0.83663,1
0.10378,1
0.64576,1
-0.037845,1
0.43596,1
0.12036,1
0.34881,1
0.13822,1
0.18034,1
-0.027508,0
0.24776,1
-0.037719,1
0.031462,1
0.1492,1
-0.16689,0
0.10174,1
-0.31667,1
0.31718,1
-0.26291,1
-0.13551,1
0.40972,1
0.5405,1
-0.62571,1
0.85724,1
-0.1201,1
0.4649,0
0.33928,1
0.085032,1
0.048929,1
0.093929,1
0.6697,0
-0.27596,1
0.053403,0
-0.2458,1
0.12963,1
-0.22362,1
0.041877,1
-0.13974,1
0.011103,1
0.55897,1
-0.03273,1
0.76105,1
-0.19182,1
0.72958,1
-0.0026771,1
-0.1645,1
-0.11227,1
-0.044634,1
-0.088107,1
-0.03701,1
-0.06734,0
0.093202,1
-0.021913,1
-0.36314,0
0.15469,1
-0.093715,1
-0.057982,0
-0.035215,1
-0.16131,1
0.25555,0
-0.25966,1
-0.22317,1
0.011966,1
0.37105,1
-0.34358,1
-0.16139,1
0.064566,1
-0.17966,0
0.26533,1
-0.080412,1
0.028975,1
0.069906,1
0.066753,1
0.026502,1
0.33984,1
0.055441,1
0.04682,1
-0.38857,0
-0.2269,0
0.094823,1
0.24159,1
-0.2187,0
0.2453,1
-0.048983,0
-0.07156,1
-0.39191,1
-0.24563,1
0.29052,0
-0.13426,1
-0.28741,1
0.12214,1
0.017643,1
-0.29352,1
0.34262,1
0.011028,1
-0.081625,1
0.10875,0
0.46866,1
0.32507,1
0.0094165,1
-0.025104,1
0.17529,1
-0.34785,1
0.14303,0
-0.051583,1
0.26175,1
0.20533,1
0.21579,0
0.36896,1
0.1184,1
0.51198,1
-0.10853,1
0.23688,1
-0.25967,1
-0.023485,1
-0.14094,0
-0.020784,0
0.036436,1
-0.19712,1
0.13491,1
-0.090518,1
0.38449,1
-0.34823,1
0.46363,1
0.027418,0
0.21257,1
0.20451,1
0.23151,1
0.48351,1
0.14408,1
-0.33873,1
0.145,1
0.2776,0
0.73782,1
0.079517,1
-0.1062,1
-0.072213,1
0.15735,1
