LeftFrontal
-0.0501441558668219
0.0830000050448068
0.0208400502332141
0.0049680124469603
0.0657506734908058
-0.0258483386974524
0.0432902396711411
0.0360478870633523
-0.0290874913180466
-0.0866486558150104
-0.058008443625199
0.0777259004734829
0.0746970135764147
0.180151392579791
0.0581782183098771
0.0653987175671988
0.120549701834205
0.0274487527649074
0.0370800240740869
-0.101687898714341
-0.0247219903328962
