-0.37542,1.5266
-1.0748,-0.63707
-0.98609,0.18771
-1.1584,0.43906
-0.25989,0.46947
-0.51461,-1.2751
1.1622,-0.76896
0.92639,-1.1455
-1.426,1.5356
0.94874,0.45575
0.27184,0.17102
-0.8222,-1.0623
-1.8411,-0.16843
-0.43785,-2.0131
0.5995,1.7243
-0.14546,-0.19933
0.15857,0.9991
-0.2861,0.83908
0.79712,-0.45386
0.197,-0.16322
0.67177,-0.84064
-2.2212,1.524
-0.67855,-0.20734
0.50836,1.8934
-0.13256,-0.33711
-0.83924,0.98266
1.0349,1.6155
0.68466,1.9621
0.90361,0.46214
-1.5291,-0.3327
0.99517,0.96017
0.93148,-0.47829
0.88385,0.81729
-0.34947,0.80991
-0.54818,1.5019
-1.1834,1.7188
-0.73667,1.1904
-0.44916,0.74869
0.57278,-0.074343
-0.50683,0.77458
0.040927,-0.43874
0.056004,-0.25114
-0.8007,-0.0802
1.974,-0.82827
-0.83555,0.55069
2.9625,-1.193
2.5979,-0.65577
0.12844,-1.4435
-0.75167,-0.35216
-0.70442,-0.90185
-0.66142,-0.24942
-0.56202,-0.47603
1.1962,0.11165
0.84371,-0.64036
0.70622,-0.48259
-0.72775,-0.56241
1.5474,-1.5448
-0.66688,-1.4312
-0.58728,-1.1605
0.25018,-0.78507
0.30247,-1.5077
-0.053863,-0.82952
