retrieval
0.0727882593027217
0.118248680039303
0.0131308817890833
0.0374293665454212
0.0119811937457145
-0.0274196837924584
-0.0604410997333029
-0.0769854726040195
0.0013467985849155
-0.0673643012707208
-0.0916147555794557
-0.213876392657281
-0.00835378398120099
-0.127170006981159
0.116437426933283
0.0201449663556894
-0.193914235177188
-0.0386782913789082
-0.193314637488013
-0.13667889667072
-0.0747744607683793
