retrieval
-0.0763316673826746
0.0895260065442832
0.165911629131517
0.0961935949363879
-0.0363135605023619
-0.0288037414417904
0.0158862213929531
-0.0399748802303565
0.00331202844495411
-0.12039535937416
-0.132692785586403
-0.226264489637586
-0.0714930752276687
-0.0315619717022351
0.0166170877305171
-0.0370589229495682
-0.150258810125941
0.0451887329157936
-0.0804719659702961
-0.124811842221047
-0.174553136498811
