0.12437,0.10825,0.091481,0.093009,0.12413,0.17711,0.22295,0.23513,0.21258,0.17212,0.13224,0.10798,0.10357,0.10565,0.094357,0.069503,0.050326,0.051018,0.065636,0.080857,0.093337,0.10621,0.11729,0.11843,0.10057,0.0622,0.0088521,-0.047029,-0.08892,-0.10444,-0.086589,-0.038895,0.027649,0.093159,0.13569,0.1385,0.10596,0.06835,0.053197,0.059149,0.067152,0.059408,0.035335,0.00048333,-0.038221,-0.074782,-0.09652,-0.091329,-0.067412,-0.049108,-0.055918,-0.091366,-0.14601,-0.20582,-0.26241,-0.316,-0.36695,-0.40656,-0.42266,-0.41494,-0.40131
0.16692,0.18408,0.2078,0.22372,0.2264,0.21873,0.2055,0.18912,0.17052,0.15223,0.13478,0.1178,0.10163,0.087958,0.080966,0.085037,0.10434,0.14054,0.18822,0.2344,0.26594,0.27603,0.26205,0.22626,0.17981,0.13535,0.10933,0.10375,0.099236,0.073428,0.028302,-0.011426,-0.027172,-0.023898,-0.018378,-0.027839,-0.051205,-0.079627,-0.10506,-0.12447,-0.13521,-0.13482,-0.12717,-0.1227,-0.13057,-0.15209,-0.18018,-0.20687,-0.22637,-0.24183,-0.25906,-0.27949,-0.29929,-0.31189,-0.31228,-0.30002,-0.27769,-0.24884,-0.21572,-0.1843,-0.16468
0.068968,0.056332,0.037455,0.023314,0.025531,0.040977,0.046826,0.022673,-0.025561,-0.073734,-0.10431,-0.1134,-0.10351,-0.077161,-0.039107,-0.0013147,0.022472,0.022216,-0.0055731,-0.051014,-0.092822,-0.11581,-0.12627,-0.13617,-0.14162,-0.12974,-0.09719,-0.05459,-0.011444,0.035314,0.093454,0.15766,0.21009,0.23735,0.23907,0.21447,0.15728,0.069738,-0.026699,-0.10675,-0.15633,-0.17154,-0.15149,-0.10765,-0.060891,-0.018402,0.028118,0.084207,0.13571,0.16284,0.15917,0.13524,0.10752,0.083291,0.057192,0.021029,-0.026631,-0.073798,-0.10705,-0.12211,-0.12583
0.2184,0.2303,0.25089,0.27098,0.28107,0.27917,0.26957,0.25525,0.23535,0.20989,0.18357,0.16373,0.15883,0.17089,0.19088,0.2012,0.18954,0.16254,0.13957,0.13192,0.1313,0.11748,0.077881,0.017733,-0.042227,-0.080637,-0.091227,-0.08369,-0.070234,-0.054685,-0.037419,-0.02208,-0.015178,-0.020219,-0.036688,-0.060654,-0.083574,-0.098677,-0.10647,-0.11307,-0.12348,-0.13671,-0.14901,-0.15778,-0.16192,-0.15923,-0.14665,-0.12601,-0.10385,-0.090352,-0.094178,-0.11672,-0.1496,-0.18075,-0.20277,-0.21716,-0.23032,-0.24363,-0.24974,-0.24478,-0.23658
0.055207,0.066433,0.070226,0.047634,-0.0010252,-0.050108,-0.073747,-0.066135,-0.037415,-0.0014925,0.034418,0.072314,0.11246,0.15221,0.18603,0.20213,0.19213,0.16466,0.1403,0.12231,0.094825,0.050306,0.0019222,-0.032049,-0.041695,-0.032524,-0.020993,-0.018567,-0.018811,-0.0097406,0.018304,0.065718,0.11653,0.14644,0.14439,0.11751,0.080561,0.045945,0.015852,-0.016412,-0.055209,-0.089544,-0.10675,-0.10385,-0.088299,-0.072791,-0.065222,-0.061917,-0.056556,-0.051833,-0.062882,-0.094132,-0.12767,-0.14141,-0.13536,-0.12528,-0.12128,-0.12337,-0.12981,-0.13847,-0.14441
0.23031,0.19299,0.13549,0.082895,0.047656,0.024279,0.010135,0.011602,0.028713,0.056893,0.09112,0.13286,0.17034,0.17691,0.13849,0.077848,0.035415,0.02907,0.045819,0.063964,0.064056,0.04106,-0.00011452,-0.040746,-0.059151,-0.047082,-0.0066586,0.056721,0.13255,0.19907,0.23959,0.25156,0.23586,0.19497,0.13645,0.069799,0.0040066,-0.054403,-0.098069,-0.12561,-0.14473,-0.16212,-0.17451,-0.17801,-0.17726,-0.17827,-0.18028,-0.1756,-0.15418,-0.11218,-0.067823,-0.051002,-0.070015,-0.10657,-0.13786,-0.15014,-0.14658,-0.13929,-0.142,-0.1572,-0.17105
0.13516,0.13178,0.12984,0.13433,0.14107,0.14176,0.13221,0.11832,0.10923,0.10692,0.10425,0.091501,0.066967,0.042439,0.030144,0.033986,0.048697,0.066673,0.082903,0.1001,0.12377,0.15217,0.17082,0.16431,0.12993,0.077723,0.024124,-0.016812,-0.040513,-0.051288,-0.051397,-0.038116,-0.012219,0.0187,0.044064,0.051808,0.034796,-0.0020732,-0.04439,-0.083943,-0.12059,-0.15325,-0.17254,-0.1659,-0.13744,-0.10561,-0.084767,-0.07533,-0.071918,-0.072768,-0.073749,-0.071179,-0.075992,-0.10007,-0.13832,-0.16966,-0.18225,-0.17649,-0.16046,-0.14781,-0.14367
0.20507,0.22278,0.24612,0.2647,0.2833,0.31421,0.35918,0.39854,0.40542,0.36876,0.30361,0.23351,0.17403,0.13386,0.12107,0.12966,0.13627,0.12289,0.094966,0.070146,0.054688,0.037831,0.012103,-0.020212,-0.054799,-0.089767,-0.12224,-0.14555,-0.16065,-0.17619,-0.19916,-0.22816,-0.2515,-0.2559,-0.23921,-0.21368,-0.19527,-0.19445,-0.21303,-0.24313,-0.27254,-0.29202,-0.29498,-0.27612,-0.24042,-0.20341,-0.17794,-0.16979,-0.17097,-0.16457,-0.12763,-0.050381,0.05645,0.15772,0.21052,0.19487,0.13241,0.059171,0.0029932,-0.026996,-0.036171
0.39541,0.35684,0.29357,0.22909,0.185,0.16819,0.17003,0.18158,0.19742,0.20886,0.20556,0.18288,0.14088,0.083497,0.020192,-0.028769,-0.043236,-0.016571,0.0336,0.07401,0.080775,0.049778,-0.011463,-0.082231,-0.13492,-0.14751,-0.12344,-0.080456,-0.037694,-0.0056158,0.01692,0.037019,0.054776,0.064072,0.057918,0.038598,0.0070074,-0.034394,-0.078236,-0.11255,-0.1263,-0.11822,-0.10275,-0.09352,-0.094465,-0.098029,-0.10113,-0.10689,-0.11454,-0.13001,-0.16433,-0.21569,-0.2624,-0.28031,-0.25822,-0.19905,-0.12231,-0.054928,-0.0087995,0.020014,0.035487
0.031128,0.049321,0.07678,0.10118,0.11171,0.10426,0.084063,0.062006,0.048613,0.048503,0.058939,0.07382,0.087514,0.10131,0.11807,0.13402,0.14327,0.1459,0.14879,0.1552,0.15747,0.1448,0.11153,0.062821,0.011891,-0.025452,-0.038236,-0.028994,-0.01148,-0.00036491,-0.0047322,-0.022718,-0.045155,-0.062149,-0.068619,-0.062538,-0.046836,-0.030305,-0.022306,-0.021522,-0.021526,-0.021045,-0.023169,-0.02719,-0.027427,-0.024191,-0.026547,-0.042946,-0.073182,-0.10624,-0.12594,-0.12283,-0.10244,-0.082711,-0.080373,-0.10118,-0.1354,-0.16656,-0.18481,-0.19188,-0.1939
0.26029,0.2527,0.23888,0.22263,0.20541,0.18738,0.17062,0.15596,0.14042,0.1233,0.11043,0.10681,0.11302,0.12713,0.14736,0.17181,0.19353,0.20548,0.20643,0.20102,0.19887,0.20392,0.20576,0.18605,0.13932,0.079043,0.023977,-0.014472,-0.035231,-0.043002,-0.042639,-0.042904,-0.050744,-0.067573,-0.088342,-0.11028,-0.13378,-0.15753,-0.179,-0.19614,-0.20395,-0.19723,-0.17634,-0.15561,-0.15092,-0.16311,-0.17873,-0.1825,-0.17035,-0.14874,-0.12684,-0.11099,-0.10315,-0.10392,-0.11357,-0.13169,-0.15734,-0.18615,-0.20988,-0.2214,-0.22348
