-0.064785,-0.069871,-0.075574,-0.081568,-0.088516,-0.096436,-0.10532,-0.11557,-0.12607,-0.13295,-0.13167,-0.12059,-0.10226,-0.081733,-0.063839,-0.051488,-0.04547,-0.045156,-0.049352,-0.056813,-0.066308,-0.076561,-0.086311,-0.094465,-0.10035,-0.10384,-0.10534,-0.10551,-0.105,-0.10437,-0.10401,-0.10415,-0.10482,-0.1059,-0.10712,-0.10823,-0.109,-0.10925,-0.10884,-0.10774,-0.10594,-0.10352,-0.1006,-0.097275,-0.093546,-0.089405,-0.084917,-0.080208,-0.075424,-0.070705,-0.066181,-0.061928,-0.057979,-0.054338,-0.050975,-0.047828,-0.04484,-0.041979,-0.039222,-0.036542,-0.033906,-0.03128,-0.028606,-0.025826,-0.022925,-0.019941,-0.016936,-0.013966,-0.011088,-0.0083683,-0.0058811,-0.0037056,-0.0019509,-0.00077888,-0.00036216,0.14122,0.1496,0.15726,0.16089,0.16016,0.15644,0.15232,0.15104,0.15425,0.16021,0.16522,0.1664,0.16341,0.15807,0.15295,0.1502,0.15087,0.15502,0.16202,0.17101,0.18098,0.19091,0.19977,0.20675,0.21142,0.2138,0.21432,0.21353,0.21191,0.20975,0.20716,0.20409,0.2004,0.19588,0.19023,0.18311,0.17427,0.16357,0.15108,0.13714,0.12246,0.1078,0.093719,0.08069,0.069252,0.059875,0.052615,0.047225,0.043436,0.041117,0.040073,0.039929,0.040161,0.040342,0.040343,0.040286,0.040345,0.040511,0.040628,0.040494,0.039981,0.03912,0.038128,0.037224,0.036479,0.035839,0.035183,0.034401,0.033295,0.031706,0.029718,0.027748,0.026254,0.025406,0.02515
-0.10854,-0.10663,-0.1041,-0.10348,-0.10783,-0.11786,-0.13132,-0.14458,-0.15433,-0.15876,-0.15827,-0.15554,-0.1536,-0.15339,-0.15318,-0.1499,-0.14128,-0.12717,-0.1096,-0.091801,-0.0768,-0.066546,-0.061567,-0.061154,-0.063918,-0.068416,-0.073616,-0.078974,-0.084227,-0.089281,-0.094108,-0.098633,-0.10262,-0.10573,-0.10764,-0.10816,-0.10726,-0.10502,-0.1017,-0.097723,-0.093626,-0.089859,-0.086633,-0.08396,-0.081754,-0.079885,-0.078154,-0.076407,-0.07466,-0.073111,-0.071964,-0.071294,-0.071021,-0.071014,-0.071194,-0.071547,-0.072084,-0.07275,-0.073425,-0.073951,-0.074169,-0.073946,-0.073223,-0.072006,-0.070344,-0.068314,-0.065973,-0.063331,-0.06028,-0.056685,-0.052621,-0.048503,-0.044943,-0.042516,-0.041657,0.10193,0.093981,0.082774,0.073027,0.071268,0.082666,0.10852,0.14544,0.18611,0.22159,0.24468,0.25259,0.24676,0.23079,0.20847,0.18311,0.15743,0.13371,0.11387,0.099316,0.090697,0.087831,0.089891,0.095741,0.10432,0.11487,0.12706,0.14077,0.15592,0.17232,0.18951,0.20664,0.22243,0.2355,0.2448,0.2498,0.2505,0.24737,0.24132,0.23355,0.22533,0.21754,0.21048,0.20392,0.19735,0.19024,0.18218,0.17311,0.16348,0.15415,0.14591,0.13915,0.13383,0.12976,0.12684,0.12511,0.12465,0.1254,0.12715,0.1296,0.1325,0.13567,0.13912,0.14287,0.14684,0.15081,0.15451,0.15775,0.16033,0.16208,0.16298,0.16325,0.1632,0.16308,0.16303
0.0018009,0.0038564,0.0032641,-0.0021172,-0.011945,-0.024586,-0.038993,-0.055867,-0.077446,-0.10552,-0.13893,-0.17296,-0.20163,-0.22075,-0.22956,-0.23022,-0.22592,-0.21901,-0.2102,-0.19875,-0.18352,-0.16417,-0.14193,-0.11946,-0.099618,-0.084301,-0.073958,-0.068051,-0.06571,-0.066174,-0.068811,-0.073032,-0.078135,-0.083352,-0.088037,-0.091836,-0.094667,-0.096635,-0.097938,-0.098763,-0.099228,-0.099361,-0.099125,-0.098395,-0.096913,-0.094366,-0.090522,-0.085337,-0.079026,-0.072029,-0.064907,-0.058162,-0.052156,-0.047066,-0.042882,-0.039441,-0.036553,-0.034083,-0.031941,-0.030043,-0.028291,-0.026581,-0.024797,-0.022864,-0.020786,-0.018627,-0.016417,-0.014129,-0.011635,-0.0087958,-0.0056792,-0.0026635,-0.00023616,0.0012924,0.0018031,0.022084,0.022694,0.02519,0.032303,0.04518,0.06112,0.074961,0.08345,0.088822,0.097902,0.11752,0.14916,0.18801,0.22636,0.25773,0.27899,0.28997,0.29201,0.28622,0.27289,0.25202,0.22442,0.19257,0.16037,0.13181,0.10959,0.094561,0.086337,0.084156,0.087416,0.095605,0.10803,0.12349,0.14046,0.15737,0.17295,0.18628,0.19674,0.20406,0.2082,0.20923,0.20739,0.20296,0.1961,0.18674,0.17474,0.16019,0.14361,0.12596,0.10846,0.092299,0.078289,0.066789,0.057787,0.051012,0.046063,0.042555,0.040175,0.038659,0.037761,0.037265,0.037012,0.036887,0.036775,0.03656,0.036131,0.035425,0.034437,0.033229,0.031907,0.030568,0.029258,0.028049,0.027138,0.026791
0.027546,0.019068,0.010384,0.0051458,0.0040129,0.0051799,0.0063749,0.0062213,0.0043583,0.00095103,-0.0041907,-0.011293,-0.019526,-0.026689,-0.030258,-0.028915,-0.023354,-0.015937,-0.0094887,-0.0060717,-0.0062935,-0.0093669,-0.013718,-0.017825,-0.020754,-0.022233,-0.022426,-0.02169,-0.020473,-0.019228,-0.018383,-0.018301,-0.019284,-0.021542,-0.025134,-0.029906,-0.035528,-0.04157,-0.04755,-0.052988,-0.057469,-0.060716,-0.062625,-0.06323,-0.062667,-0.061105,-0.058723,-0.055724,-0.052361,-0.04892,-0.045658,-0.042758,-0.040333,-0.038425,-0.036986,-0.035897,-0.035053,-0.034443,-0.034126,-0.034188,-0.034662,-0.035459,-0.03637,-0.037201,-0.037897,-0.038519,-0.039192,-0.040022,-0.041147,-0.042647,-0.044396,-0.046034,-0.047214,-0.047852,-0.048038,-0.032461,-0.016733,-0.0016336,0.0057074,0.0055232,0.0036054,0.0055498,0.013493,0.02692,0.044311,0.064006,0.084119,0.10242,0.11644,0.12396,0.12379,0.11656,0.10476,0.091857,0.080992,0.073962,0.071017,0.071298,0.073643,0.077149,0.081392,0.086297,0.091941,0.098398,0.10559,0.11319,0.12067,0.12739,0.13287,0.13683,0.13913,0.13973,0.1387,0.13623,0.13259,0.1281,0.12305,0.11756,0.11163,0.10519,0.098224,0.090731,0.082839,0.074842,0.067135,0.060059,0.053789,0.048349,0.043674,0.039642,0.036098,0.032935,0.030138,0.027739,0.025776,0.024239,0.023041,0.022032,0.021087,0.020183,0.019375,0.018721,0.018233,0.017907,0.017692,0.017484,0.017157,0.016685,0.016232,0.01604
0.024665,0.0288,0.022511,0.004791,-0.0148,-0.027151,-0.031496,-0.033468,-0.038712,-0.049186,-0.063425,-0.078894,-0.093225,-0.10418,-0.10952,-0.10754,-0.09791,-0.082139,-0.063081,-0.043835,-0.026765,-0.013072,-0.0029392,0.0040783,0.0086592,0.011476,0.013048,0.013654,0.01332,0.01187,0.0090353,0.0045857,-0.0015334,-0.0091672,-0.017967,-0.027432,-0.036933,-0.045783,-0.053326,-0.059001,-0.062455,-0.063637,-0.062817,-0.060472,-0.057143,-0.053339,-0.049485,-0.045902,-0.042814,-0.040361,-0.03859,-0.037463,-0.036866,-0.036667,-0.036774,-0.037161,-0.037831,-0.038734,-0.039762,-0.040761,-0.041602,-0.042256,-0.042823,-0.043426,-0.044092,-0.044747,-0.045263,-0.045527,-0.045397,-0.044777,-0.043724,-0.042491,-0.041393,-0.040653,-0.040396,-0.045775,-0.056204,-0.064657,-0.067358,-0.063847,-0.052714,-0.031245,0.00022938,0.036061,0.068508,0.091879,0.1047,0.10869,0.10623,0.098664,0.086345,0.069789,0.05064,0.03168,0.015916,0.0055365,0.0013635,0.0028095,0.0081934,0.015403,0.022646,0.028901,0.03385,0.037541,0.040215,0.042226,0.043981,0.045831,0.04797,0.050424,0.0531,0.055794,0.058223,0.060109,0.061266,0.061675,0.061536,0.061252,0.061253,0.061838,0.063133,0.065164,0.06781,0.070749,0.07352,0.075723,0.077146,0.077727,0.077461,0.076339,0.074377,0.071633,0.068215,0.064236,0.059764,0.054844,0.049553,0.044012,0.038365,0.032764,0.027364,0.022282,0.017588,0.013309,0.0094779,0.0061452,0.0033729,0.0012498,-0.00010702,-0.00057704
-0.067605,-0.064383,-0.066655,-0.080412,-0.10626,-0.14073,-0.18247,-0.23259,-0.28811,-0.33964,-0.37616,-0.3921,-0.38913,-0.37262,-0.34773,-0.31809,-0.28622,-0.25404,-0.22326,-0.19517,-0.17034,-0.14873,-0.13021,-0.11502,-0.10368,-0.096428,-0.092991,-0.09264,-0.094465,-0.097515,-0.10082,-0.10345,-0.10459,-0.10367,-0.10046,-0.095042,-0.08774,-0.079036,-0.069587,-0.060279,-0.052186,-0.046367,-0.04362,-0.044357,-0.048545,-0.055672,-0.064819,-0.074886,-0.084813,-0.093763,-0.10126,-0.10719,-0.11173,-0.11513,-0.1176,-0.11928,-0.12023,-0.12054,-0.12028,-0.11954,-0.11835,-0.11673,-0.11466,-0.11216,-0.10928,-0.10614,-0.10282,-0.099365,-0.095641,-0.091483,-0.0869,-0.082238,-0.078101,-0.075193,-0.074142,0.12571,0.12042,0.11952,0.12848,0.1466,0.16936,0.1961,0.23121,0.27695,0.32798,0.37409,0.407,0.42414,0.42719,0.41888,0.40158,0.37734,0.34862,0.31846,0.28965,0.26381,0.2413,0.22199,0.20586,0.19311,0.18375,0.17738,0.17329,0.17049,0.16803,0.16496,0.16056,0.15431,0.14599,0.13564,0.12361,0.11049,0.097049,0.084283,0.073479,0.066157,0.063751,0.067261,0.076986,0.092338,0.11181,0.1332,0.15413,0.17273,0.18791,0.19947,0.20775,0.21335,0.21688,0.21887,0.21977,0.21986,0.21933,0.21827,0.21675,0.21482,0.21245,0.20956,0.20604,0.20187,0.19712,0.19185,0.18607,0.1797,0.17261,0.16478,0.15652,0.14869,0.14282,0.14061
0.065462,0.05511,0.047103,0.04448,0.045087,0.046362,0.047256,0.047328,0.046301,0.044053,0.040502,0.03553,0.029241,0.02238,0.016306,0.012438,0.011724,0.014528,0.020828,0.030183,0.041518,0.053137,0.063241,0.070535,0.074571,0.075649,0.074425,0.071482,0.067115,0.061386,0.054325,0.04612,0.037205,0.028185,0.01966,0.012114,0.0058743,0.0011124,-0.0021579,-0.0040208,-0.0046096,-0.0040971,-0.0026804,-0.00052243,0.0022862,0.0056637,0.0094386,0.013366,0.017208,0.02081,0.024069,0.026903,0.029214,0.030942,0.032162,0.033071,0.03387,0.034624,0.035289,0.035788,0.036095,0.036265,0.03645,0.036789,0.037325,0.038014,0.038791,0.039616,0.040446,0.041255,0.042055,0.042881,0.04371,0.044373,0.044632,-0.082151,-0.080535,-0.080895,-0.083046,-0.084985,-0.085687,-0.085312,-0.083752,-0.080129,-0.073224,-0.062079,-0.04644,-0.027052,-0.0059611,0.013825,0.029609,0.040095,0.045293,0.045651,0.041468,0.033051,0.021204,0.0074702,-0.0061729,-0.017994,-0.027107,-0.033491,-0.037565,-0.039752,-0.040226,-0.038941,-0.035798,-0.030909,-0.024686,-0.017744,-0.010714,-0.004174,0.0013799,0.0055692,0.0081182,0.0088739,0.0077791,0.0048764,0.0003022,-0.0057482,-0.013011,-0.021172,-0.029869,-0.038655,-0.047054,-0.054686,-0.061373,-0.067112,-0.071995,-0.076154,-0.079732,-0.082824,-0.085459,-0.087635,-0.089355,-0.090638,-0.091538,-0.092133,-0.092492,-0.092637,-0.092557,-0.092233,-0.091659,-0.090818,-0.089703,-0.088383,-0.087035,-0.085878,-0.085097,-0.084823
-0.055043,-0.066229,-0.08605,-0.11486,-0.15028,-0.18639,-0.21523,-0.2295,-0.22552,-0.20524,-0.17557,-0.14489,-0.11946,-0.10205,-0.092485,-0.089149,-0.09014,-0.093667,-0.097999,-0.10133,-0.10198,-0.098767,-0.091499,-0.08105,-0.069082,-0.057445,-0.047659,-0.040745,-0.037271,-0.037474,-0.041206,-0.047874,-0.056435,-0.065635,-0.074339,-0.081768,-0.087535,-0.091616,-0.094271,-0.095896,-0.096895,-0.097673,-0.098596,-0.099838,-0.1013,-0.10274,-0.10407,-0.1053,-0.10641,-0.10725,-0.10775,-0.10809,-0.10859,-0.10959,-0.11123,-0.1135,-0.11634,-0.11968,-0.12349,-0.12764,-0.13196,-0.13635,-0.14077,-0.14524,-0.14961,-0.15361,-0.15691,-0.15923,-0.16032,-0.15999,-0.1584,-0.15609,-0.1538,-0.15214,-0.15153,0.14791,0.153,0.16461,0.18581,0.21845,0.26004,0.30118,0.32813,0.33106,0.31076,0.27736,0.2432,0.21677,0.2012,0.19565,0.19757,0.20426,0.21339,0.22287,0.23057,0.23438,0.23256,0.22439,0.21065,0.19346,0.17536,0.15844,0.14397,0.13267,0.12491,0.12074,0.11997,0.12225,0.12714,0.13409,0.14252,0.15189,0.16176,0.17175,0.18151,0.19064,0.19876,0.2055,0.21066,0.21417,0.21598,0.216,0.21423,0.21098,0.20687,0.20261,0.19879,0.19584,0.19402,0.1935,0.19433,0.19648,0.19978,0.20396,0.20871,0.21367,0.2186,0.2234,0.22799,0.23217,0.2357,0.23833,0.23992,0.24028,0.23932,0.23719,0.23445,0.23183,0.22996,0.22929
-0.14227,-0.14358,-0.14257,-0.13625,-0.12427,-0.10983,-0.09733,-0.089342,-0.085745,-0.084494,-0.083247,-0.080711,-0.076957,-0.072851,-0.069182,-0.066094,-0.063075,-0.059416,-0.054758,-0.049383,-0.044009,-0.039321,-0.035657,-0.033027,-0.031273,-0.030152,-0.029386,-0.028804,-0.028478,-0.028709,-0.029909,-0.032377,-0.03611,-0.040753,-0.045715,-0.050334,-0.054055,-0.056536,-0.057656,-0.057473,-0.056181,-0.054061,-0.051404,-0.048443,-0.045345,-0.042223,-0.039162,-0.03624,-0.033512,-0.031005,-0.028731,-0.026702,-0.024947,-0.023494,-0.022328,-0.021374,-0.020549,-0.01982,-0.019201,-0.018725,-0.018416,-0.018263,-0.018191,-0.018102,-0.017925,-0.017623,-0.017199,-0.016675,-0.016142,-0.015708,-0.015402,-0.015119,-0.014756,-0.014392,-0.01423,0.14907,0.14565,0.14296,0.14152,0.14003,0.13764,0.13455,0.13138,0.12884,0.12781,0.12937,0.13444,0.14357,0.15676,0.17316,0.19084,0.2072,0.21998,0.22793,0.23084,0.22906,0.22323,0.21419,0.20302,0.19101,0.17946,0.16939,0.16145,0.15595,0.15302,0.15261,0.15449,0.15807,0.16253,0.16698,0.1707,0.1732,0.17428,0.17399,0.1725,0.17008,0.16707,0.16384,0.16062,0.1574,0.15409,0.15068,0.14728,0.14389,0.14038,0.13665,0.13274,0.12884,0.12515,0.12171,0.11843,0.1152,0.11205,0.10906,0.10634,0.10388,0.10165,0.099566,0.097545,0.095563,0.09364,0.091796,0.090024,0.088301,0.086618,0.085013,0.083562,0.082367,0.081557,0.081267
-0.082208,-0.074771,-0.058032,-0.03258,-0.0063003,0.0097317,0.0086461,-0.0080188,-0.032961,-0.059361,-0.083676,-0.10513,-0.12406,-0.14057,-0.15355,-0.16085,-0.16023,-0.15075,-0.13351,-0.11157,-0.089128,-0.070365,-0.058293,-0.054103,-0.057275,-0.066343,-0.079708,-0.096061,-0.11436,-0.13374,-0.1534,-0.17237,-0.18966,-0.20442,-0.21619,-0.22484,-0.23039,-0.23288,-0.23246,-0.22938,-0.22393,-0.21638,-0.2068,-0.19497,-0.18042,-0.16281,-0.14238,-0.12018,-0.097827,-0.077002,-0.058929,-0.044108,-0.032478,-0.023645,-0.01702,-0.011921,-0.0077956,-0.0043611,-0.0015133,0.00080718,0.0027117,0.0043786,0.0060593,0.0079664,0.010169,0.012619,0.015248,0.018043,0.021018,0.024181,0.027447,0.03061,0.033355,0.035271,0.035966,0.025654,0.02402,0.016251,0.0018495,-0.013639,-0.023024,-0.022789,-0.013816,0.0022142,0.025698,0.057485,0.096358,0.13856,0.17868,0.21086,0.2301,0.23348,0.22115,0.19622,0.16389,0.13009,0.1003,0.078354,0.066074,0.063393,0.069,0.081125,0.098148,0.11875,0.14193,0.1667,0.19188,0.21601,0.23771,0.25604,0.27071,0.28166,0.28888,0.29241,0.29225,0.2883,0.2804,0.2684,0.25187,0.23001,0.20251,0.17046,0.13628,0.10292,0.072837,0.047585,0.027626,0.0127,0.0021326,-0.0049623,-0.0095066,-0.012236,-0.013567,-0.0137,-0.012746,-0.010809,-0.0080178,-0.0045655,-0.00064346,0.003598,0.0080172,0.012471,0.016826,0.020994,0.024875,0.028307,0.031068,0.032989,0.034063,0.034398
