0.060782,0.050301,0.03063,0.00032112,-0.038779,-0.079412,-0.1105,-0.12234,-0.11246,-0.087492,-0.058751,-0.035687,-0.022556,-0.019077,-0.022728,-0.030818,-0.04128,-0.052362,-0.062157,-0.068695,-0.070678,-0.068142,-0.062435,-0.055561,-0.049358,-0.044978,-0.042793,-0.0426,-0.04388,-0.046065,-0.048628,-0.051163,-0.053423,-0.055326,-0.056966,-0.058587,-0.060455,-0.06281,-0.065856,-0.06972,-0.074356,-0.079665,-0.085576,-0.091886,-0.098149,-0.10386,-0.10881,-0.11295,-0.11619,-0.11825,-0.11907,-0.1189,-0.11826,-0.1176,-0.11707,-0.1166,-0.11606,-0.11549,-0.11502,-0.11485,-0.11503,-0.11546,-0.11587,-0.11599,-0.11571,-0.11513,-0.11445,-0.11389,-0.11381,-0.11452,-0.11603,-0.11782,-0.11932,-0.12022,-0.1205,0.4951,0.57166,0.6348,0.64104,0.59685,0.55126,0.54856,0.59235,0.65146,0.68976,0.68911,0.65288,0.59617,0.53641,0.48808,0.45992,0.45373,0.46497,0.48497,0.50432,0.51594,0.51658,0.50677,0.48935,0.46791,0.44538,0.4235,0.4029,0.3837,0.36588,0.34954,0.33507,0.32302,0.31381,0.30741,0.30325,0.30058,0.2987,0.29708,0.29552,0.29411,0.29315,0.29277,0.29299,0.29377,0.29487,0.29563,0.29511,0.29256,0.28781,0.28132,0.27393,0.26661,0.2601,0.25478,0.25077,0.24825,0.24765,0.24948,0.25398,0.26103,0.27018,0.28092,0.29293,0.3061,0.32031,0.33525,0.35046,0.36526,0.37892,0.39098,0.40139,0.41001,0.41603,0.41824
-0.073421,-0.072581,-0.063114,-0.042609,-0.016527,0.0056654,0.017412,0.018593,0.01233,-0.00090962,-0.024294,-0.059713,-0.10307,-0.14505,-0.17544,-0.18689,-0.1765,-0.14583,-0.10022,-0.047802,0.0021575,0.041917,0.067588,0.079574,0.081073,0.075942,0.067253,0.056798,0.04526,0.032615,0.0185,0.0025629,-0.015336,-0.03512,-0.056481,-0.078776,-0.10099,-0.1219,-0.14038,-0.15561,-0.16731,-0.17569,-0.18133,-0.18492,-0.1871,-0.18828,-0.18852,-0.18774,-0.18603,-0.18376,-0.18138,-0.17924,-0.1775,-0.17627,-0.1757,-0.17601,-0.17736,-0.17971,-0.18286,-0.18653,-0.19045,-0.19448,-0.19864,-0.20296,-0.20733,-0.21151,-0.21521,-0.21821,-0.22022,-0.22101,-0.22065,-0.21961,-0.21849,-0.21769,-0.21742,-0.029366,-0.056475,-0.0868,-0.11023,-0.12324,-0.12804,-0.13052,-0.13526,-0.14082,-0.14232,-0.13823,-0.13344,-0.13548,-0.14789,-0.16667,-0.18194,-0.18352,-0.1664,-0.13315,-0.092527,-0.055242,-0.029427,-0.017928,-0.018716,-0.027341,-0.039542,-0.052638,-0.065616,-0.078558,-0.092132,-0.1072,-0.12444,-0.14416,-0.16623,-0.19001,-0.21435,-0.23745,-0.25715,-0.27157,-0.2796,-0.28119,-0.2774,-0.26997,-0.26063,-0.2507,-0.24103,-0.23226,-0.22482,-0.21884,-0.21418,-0.21063,-0.20801,-0.20625,-0.20529,-0.20502,-0.20524,-0.20576,-0.20646,-0.20736,-0.2085,-0.20992,-0.21163,-0.21351,-0.2154,-0.21724,-0.21897,-0.2206,-0.22217,-0.22379,-0.2256,-0.22756,-0.22945,-0.23096,-0.23192,-0.23224
-0.03243,-0.036368,-0.032803,-0.020489,-0.0063588,0.002838,0.0059994,0.0071919,0.010522,0.014117,0.011078,-0.0053984,-0.038228,-0.085265,-0.1399,-0.1932,-0.23689,-0.2658,-0.27808,-0.27414,-0.25566,-0.22555,-0.1883,-0.14979,-0.11554,-0.08866,-0.06929,-0.055771,-0.046178,-0.038895,-0.032615,-0.02629,-0.019146,-0.010769,-0.0012346,0.0087998,0.018083,0.024967,0.027822,0.025448,0.017348,0.0037148,-0.014682,-0.036529,-0.059925,-0.082521,-0.10201,-0.11683,-0.1266,-0.13205,-0.13444,-0.13498,-0.13454,-0.13371,-0.13297,-0.13272,-0.13324,-0.13455,-0.1365,-0.13888,-0.14152,-0.14445,-0.14791,-0.15221,-0.15741,-0.16339,-0.16964,-0.17545,-0.17941,-0.18002,-0.17706,-0.17226,-0.16796,-0.16533,-0.16453,-0.10077,-0.11171,-0.12742,-0.14713,-0.17121,-0.19618,-0.21074,-0.20276,-0.17104,-0.12745,-0.090029,-0.073036,-0.08094,-0.10865,-0.14566,-0.18113,-0.20743,-0.22107,-0.22119,-0.20774,-0.18129,-0.14436,-0.10208,-0.061128,-0.027208,-0.003026,0.011677,0.018696,0.02007,0.017467,0.012293,0.0059209,-6.9195e-05,-0.0040895,-0.0050549,-0.0028618,0.0015243,0.0062838,0.0092833,0.0087789,0.0038893,-0.00523,-0.017512,-0.03124,-0.044342,-0.054845,-0.061259,-0.062919,-0.060227,-0.054397,-0.046806,-0.038424,-0.029667,-0.020649,-0.011435,-0.0021307,0.0071499,0.016423,0.025836,0.035617,0.045962,0.05694,0.06851,0.080677,0.093474,0.10684,0.12047,0.13387,0.14623,0.15658,0.16451,0.1706,0.17558,0.17924,0.18066
-0.11015,-0.12003,-0.13561,-0.15086,-0.15611,-0.14191,-0.10335,-0.045736,0.014744,0.060536,0.083038,0.084878,0.074704,0.0608,0.047435,0.03503,0.022265,0.0078515,-0.008711,-0.027065,-0.046023,-0.063645,-0.077553,-0.085597,-0.086628,-0.08087,-0.069794,-0.055684,-0.041167,-0.028941,-0.021485,-0.020659,-0.027252,-0.040795,-0.059801,-0.082268,-0.10606,-0.12922,-0.15027,-0.16821,-0.18256,-0.19343,-0.20141,-0.20719,-0.21117,-0.21352,-0.21439,-0.2139,-0.21218,-0.20929,-0.20543,-0.20092,-0.19614,-0.19139,-0.18685,-0.18266,-0.17896,-0.17581,-0.17317,-0.17087,-0.16874,-0.16675,-0.16503,-0.16371,-0.1628,-0.16214,-0.16157,-0.16094,-0.16012,-0.1591,-0.15806,-0.15736,-0.1572,-0.15738,-0.15751,0.11393,0.12538,0.12584,0.11047,0.086939,0.064193,0.044816,0.026745,0.0081833,-0.0098021,-0.024132,-0.032308,-0.033626,-0.028303,-0.016544,0.0011388,0.023223,0.047055,0.069574,0.088257,0.10163,0.10917,0.11107,0.1081,0.10157,0.093187,0.084753,0.077966,0.074293,0.07485,0.080233,0.090363,0.10448,0.1214,0.1398,0.15827,0.17551,0.19042,0.2022,0.21037,0.21483,0.21579,0.21363,0.20884,0.20204,0.19377,0.18419,0.17323,0.16109,0.14842,0.13592,0.12397,0.11254,0.1015,0.090893,0.081005,0.072226,0.064767,0.058608,0.053558,0.049446,0.046285,0.044337,0.043873,0.044946,0.047366,0.050934,0.055573,0.06145,0.068814,0.077472,0.086514,0.094569,0.10021,0.10223
0.13191,0.12466,0.10676,0.078985,0.044347,0.003488,-0.041857,-0.085364,-0.11917,-0.13813,-0.14151,-0.13245,-0.11611,-0.09762,-0.080497,-0.066323,-0.055328,-0.047109,-0.041158,-0.036944,-0.033793,-0.030818,-0.027357,-0.023218,-0.018706,-0.014314,-0.010455,-0.0073505,-0.0050619,-0.0036879,-0.0034844,-0.0048439,-0.0080657,-0.013303,-0.020501,-0.029461,-0.039875,-0.051424,-0.063815,-0.076724,-0.089809,-0.10259,-0.11438,-0.12429,-0.13129,-0.13426,-0.1323,-0.12521,-0.11393,-0.10029,-0.086309,-0.073487,-0.06262,-0.053963,-0.047498,-0.043094,-0.040622,-0.039914,-0.04075,-0.042891,-0.046126,-0.05029,-0.055278,-0.060959,-0.067079,-0.073258,-0.079184,-0.084691,-0.089887,-0.094991,-0.099935,-0.10417,-0.10709,-0.10859,-0.10901,-0.10321,-0.11555,-0.14632,-0.19936,-0.26683,-0.32985,-0.36648,-0.36112,-0.31107,-0.22825,-0.13459,-0.053948,-0.0043016,0.0080864,-0.010006,-0.042971,-0.072878,-0.085205,-0.071989,-0.03271,0.026215,0.093473,0.15661,0.20601,0.2374,0.25154,0.2519,0.2418,0.22288,0.19525,0.15863,0.11368,0.062718,0.0093022,-0.042623,-0.089471,-0.12856,-0.1586,-0.17966,-0.19246,-0.19749,-0.19464,-0.18306,-0.16112,-0.12706,-0.080717,-0.024748,0.035683,0.094512,0.1467,0.18951,0.22269,0.24755,0.26578,0.27881,0.28766,0.29296,0.29518,0.29467,0.29178,0.28674,0.27952,0.26976,0.25703,0.24121,0.22257,0.20187,0.18009,0.15899,0.14062,0.12592,0.11403,0.10381,0.096124,0.093129
0.15133,0.16882,0.17222,0.1524,0.11817,0.084044,0.058503,0.040949,0.024468,0.0015033,-0.031258,-0.071636,-0.1146,-0.15475,-0.18717,-0.20777,-0.21415,-0.20656,-0.18783,-0.1624,-0.13486,-0.10875,-0.086143,-0.067959,-0.054497,-0.045665,-0.041003,-0.039791,-0.041209,-0.044244,-0.047611,-0.04985,-0.049665,-0.046209,-0.039147,-0.02848,-0.014602,0.0017751,0.01968,0.037899,0.055111,0.07029,0.083005,0.093236,0.101,0.10635,0.10959,0.11117,0.11148,0.11081,0.10951,0.10805,0.10698,0.10672,0.10746,0.10921,0.11191,0.11548,0.11991,0.12515,0.13109,0.13753,0.14425,0.15102,0.15759,0.16371,0.16914,0.1737,0.17721,0.17952,0.18064,0.18081,0.1804,0.17988,0.17965,-0.040004,-0.067224,-0.0768,-0.045094,0.021936,0.093145,0.13907,0.14906,0.12742,0.084917,0.034474,-0.010904,-0.040282,-0.047257,-0.030883,0.0044898,0.050208,0.095373,0.12981,0.1471,0.14658,0.13304,0.11409,0.096686,0.084822,0.07924,0.078508,0.080312,0.082314,0.082624,0.079969,0.073913,0.06484,0.053688,0.041572,0.029462,0.017954,0.0071475,-0.0032023,-0.013391,-0.023573,-0.033781,-0.043914,-0.053661,-0.062537,-0.069994,-0.075625,-0.079242,-0.080863,-0.080695,-0.079208,-0.077081,-0.075084,-0.073832,-0.073608,-0.074399,-0.076108,-0.078775,-0.082552,-0.087605,-0.093986,-0.10152,-0.10986,-0.11869,-0.12784,-0.13719,-0.14657,-0.15578,-0.16461,-0.17283,-0.18031,-0.18697,-0.1926,-0.19656,-0.19802
0.26093,0.23918,0.20378,0.16113,0.12004,0.085685,0.059357,0.042584,0.038124,0.047144,0.066585,0.089459,0.10633,0.10848,0.092521,0.062154,0.025461,-0.0098604,-0.039308,-0.061527,-0.076881,-0.08629,-0.090843,-0.092171,-0.09241,-0.093587,-0.09693,-0.10276,-0.11082,-0.12038,-0.13034,-0.13936,-0.1461,-0.14959,-0.1494,-0.14548,-0.13815,-0.12798,-0.11567,-0.10204,-0.087945,-0.074109,-0.061005,-0.048937,-0.038222,-0.029155,-0.021876,-0.016398,-0.012674,-0.010614,-0.010003,-0.010485,-0.011648,-0.013154,-0.014776,-0.016337,-0.017659,-0.018565,-0.018925,-0.018717,-0.017984,-0.016703,-0.014692,-0.011711,-0.0076376,-0.0025164,0.0034414,0.0099582,0.016583,0.022877,0.02871,0.034309,0.039653,0.04382,0.045442,-0.028451,0.0028547,0.03748,0.058824,0.05358,0.017017,-0.040484,-0.096932,-0.13407,-0.14963,-0.15671,-0.17216,-0.205,-0.2521,-0.30111,-0.33834,-0.35534,-0.35044,-0.32596,-0.28545,-0.2333,-0.17588,-0.12142,-0.078323,-0.052327,-0.044858,-0.053521,-0.074046,-0.10192,-0.13306,-0.16377,-0.19075,-0.21138,-0.22443,-0.23029,-0.23065,-0.22762,-0.22309,-0.21842,-0.21434,-0.21099,-0.20812,-0.20521,-0.20158,-0.1965,-0.18928,-0.17934,-0.16639,-0.15058,-0.1326,-0.11346,-0.094252,-0.075887,-0.059008,-0.04397,-0.030913,-0.019931,-0.011092,-0.0043637,0.00045321,0.0036477,0.0054623,0.006013,0.0053534,0.0035469,0.00070454,-0.003036,-0.0075476,-0.012704,-0.018435,-0.024688,-0.031299,-0.037667,-0.042516,-0.044361
-0.18023,-0.1776,-0.17274,-0.16968,-0.17532,-0.19406,-0.22409,-0.25742,-0.28359,-0.2948,-0.28898,-0.26976,-0.24405,-0.21902,-0.19901,-0.18439,-0.17257,-0.16038,-0.14605,-0.12959,-0.11215,-0.095166,-0.079905,-0.067299,-0.057913,-0.051854,-0.04876,-0.047909,-0.048405,-0.049221,-0.049341,-0.047994,-0.044922,-0.040537,-0.035677,-0.03123,-0.027959,-0.026372,-0.026633,-0.028627,-0.032207,-0.037282,-0.043861,-0.052223,-0.062934,-0.076316,-0.091896,-0.1085,-0.12467,-0.1392,-0.15137,-0.16104,-0.16846,-0.17406,-0.17833,-0.18172,-0.18454,-0.18694,-0.18893,-0.1905,-0.19159,-0.19214,-0.19198,-0.19092,-0.18874,-0.18527,-0.18048,-0.1744,-0.16725,-0.15921,-0.15033,-0.14061,-0.13074,-0.1229,-0.11985,-0.18501,-0.17128,-0.13814,-0.091666,-0.050058,-0.025372,-0.013151,-0.0019797,0.010915,0.016421,0.0038581,-0.028359,-0.070736,-0.10893,-0.13211,-0.13856,-0.13537,-0.13319,-0.1404,-0.1598,-0.18851,-0.22002,-0.24702,-0.26363,-0.26675,-0.25626,-0.23419,-0.20343,-0.16676,-0.12699,-0.087402,-0.051947,-0.024547,-0.0080553,-0.0033353,-0.0093663,-0.023742,-0.043466,-0.065481,-0.086964,-0.10547,-0.11918,-0.12693,-0.12807,-0.12226,-0.10977,-0.091769,-0.070239,-0.047332,-0.024793,-0.0038856,0.014568,0.030037,0.042471,0.052617,0.061816,0.071239,0.08115,0.091192,0.10078,0.10957,0.11778,0.12627,0.13575,0.14596,0.15592,0.1646,0.17125,0.1753,0.17641,0.1746,0.17047,0.16517,0.16057,0.15873
-0.049698,-0.060422,-0.06938,-0.072043,-0.068351,-0.059086,-0.043669,-0.022113,0.0029748,0.027175,0.046064,0.056479,0.057308,0.049649,0.036078,0.019765,0.0035257,-0.010692,-0.02179,-0.029349,-0.033522,-0.03495,-0.034598,-0.033616,-0.033113,-0.033843,-0.036032,-0.039488,-0.043812,-0.048605,-0.053535,-0.058324,-0.062705,-0.066405,-0.069261,-0.071303,-0.07265,-0.073435,-0.073808,-0.073909,-0.073822,-0.0736,-0.073316,-0.072962,-0.072332,-0.071192,-0.069542,-0.067567,-0.06544,-0.063209,-0.060928,-0.058735,-0.056866,-0.055521,-0.054751,-0.05448,-0.0546,-0.055076,-0.055933,-0.057197,-0.058873,-0.060943,-0.063349,-0.066017,-0.068861,-0.071768,-0.074629,-0.077378,-0.080026,-0.082629,-0.085206,-0.087665,-0.089793,-0.091279,-0.091816,-0.29116,-0.30575,-0.33644,-0.37609,-0.40587,-0.4092,-0.38348,-0.33976,-0.29321,-0.25336,-0.2217,-0.19559,-0.1741,-0.15958,-0.15495,-0.15983,-0.16973,-0.17814,-0.17883,-0.1667,-0.13827,-0.092351,-0.031135,0.03944,0.11095,0.17514,0.22606,0.26039,0.27683,0.275,0.25554,0.22036,0.1733,0.11959,0.064539,0.012482,-0.033352,-0.070775,-0.0988,-0.11752,-0.12795,-0.13155,-0.13009,-0.12531,-0.11863,-0.11113,-0.10362,-0.096626,-0.090637,-0.086144,-0.083574,-0.083123,-0.084736,-0.088206,-0.09332,-0.099917,-0.10787,-0.117,-0.12711,-0.13796,-0.14928,-0.16092,-0.17285,-0.18515,-0.19771,-0.21026,-0.22233,-0.23349,-0.2432,-0.25097,-0.25687,-0.26165,-0.26588,-0.26914,-0.27043
0.16605,0.14419,0.12245,0.10139,0.072642,0.031838,-0.017049,-0.067341,-0.11434,-0.15524,-0.18842,-0.21324,-0.2297,-0.23779,-0.23672,-0.22556,-0.20461,-0.17606,-0.14347,-0.11081,-0.081546,-0.058105,-0.041647,-0.032235,-0.029108,-0.03106,-0.036788,-0.045245,-0.055845,-0.068384,-0.082808,-0.098964,-0.11657,-0.13529,-0.15485,-0.17496,-0.19519,-0.215,-0.23377,-0.25086,-0.26564,-0.27763,-0.28653,-0.29221,-0.29443,-0.29285,-0.28703,-0.27683,-0.26273,-0.24589,-0.22772,-0.20946,-0.192,-0.1759,-0.16142,-0.14861,-0.1374,-0.12773,-0.11954,-0.11275,-0.10727,-0.10298,-0.09961,-0.096865,-0.094605,-0.092779,-0.091375,-0.090415,-0.090128,-0.090843,-0.092652,-0.095171,-0.097713,-0.099586,-0.10027,0.18274,0.12945,0.080877,0.04776,0.016993,-0.021249,-0.056655,-0.070386,-0.053902,-0.013957,0.030936,0.061501,0.069382,0.060856,0.052172,0.060745,0.097519,0.16328,0.24884,0.33834,0.4145,0.46415,0.48211,0.47163,0.44107,0.3991,0.35152,0.30076,0.24733,0.19121,0.13303,0.075085,0.021229,-0.024255,-0.058167,-0.079151,-0.087694,-0.085938,-0.077319,-0.065801,-0.055008,-0.04779,-0.045939,-0.049941,-0.058959,-0.071439,-0.085825,-0.1006,-0.1142,-0.12514,-0.13255,-0.13637,-0.13707,-0.13522,-0.13128,-0.12562,-0.11859,-0.1104,-0.1011,-0.090471,-0.078159,-0.064023,-0.04824,-0.031108,-0.012875,0.0062103,0.025972,0.046312,0.067432,0.089457,0.11174,0.13255,0.14964,0.16094,0.1649
